Central,Recurso,Punto_de_ medición,X_coord,Y_coord,Frecuencia ,Norma_tabla,Parámetro,Fecha,Medición,Observación
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Anual,NTE INEN_1108,Coliformes fecales,28/12/2018 0:00,1,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Anual,NTE INEN_1108,Hierro,28/12/2018 0:00,0.25,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,Coliformes fecales,17/09/2019 11:19,1,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,Color real,17/09/2019 11:19,4,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,DBO5,17/09/2019 11:19,2,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,DQO,17/09/2019 11:19,4,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,Hierro,17/09/2019 11:19,2.81,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,Turbiedad,17/09/2019 11:19,13.2,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,17/09/2019 11:19,1,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Color real,17/09/2019 11:19,2,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DBO5,17/09/2019 11:19,2,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DQO,17/09/2019 11:19,4,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Hierro,17/09/2019 11:19,0.38,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Turbiedad,17/09/2019 11:19,0.85,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Coliformes fecales,17/09/2019 11:19,1,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Color real,17/09/2019 11:19,6,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,DBO5,17/09/2019 11:19,2,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,DQO,17/09/2019 11:19,4,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Hierro,17/09/2019 11:19,1.26,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Turbiedad,17/09/2019 11:19,0.63,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,Coliformes fecales,01/09/2020 11:25,1.1,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,Color real,01/09/2020 11:25,14,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,DBO5,01/09/2020 11:25,0.63,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,DQO,01/09/2020 11:25,4,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,Turbiedad,01/09/2020 11:25,1.5,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,Coliformes fecales,01/09/2020 14:35,1.1,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,Color real,01/09/2020 14:35,13,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,DBO5,01/09/2020 14:35,6,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,DQO,01/09/2020 14:35,16,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,Turbiedad,01/09/2020 14:35,0.86,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,Coliformes fecales,02/09/2020 12:30,1.1,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,Color real,02/09/2020 12:30,36,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,DBO5,02/09/2020 12:30,0.9,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,DQO,02/09/2020 12:30,4,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,Turbiedad,02/09/2020 12:30,3.94,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,22/11/2020 11:30,1.1,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DBO5,22/11/2020 11:30,0,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DQO,22/11/2020 11:30,0,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Color real,22/11/2020 11:30,10,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Turbiedad,22/11/2020 11:30,0.7,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Coliformes fecales,22/11/2020 18:35,1.1,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,DBO5,22/11/2020 18:35,0,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,DQO,22/11/2020 18:35,0,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Color real,22/11/2020 18:35,16,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Turbiedad,22/11/2020 18:35,0.7,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,23/11/2020 12:30,1.1,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,Color real,23/11/2020 12:30,24,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,DBO5,23/11/2020 12:30,46.5,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,DQO,23/11/2020 12:30,196,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,Turbiedad,23/11/2020 12:30,1.04,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,14/05/2021 9:45,1.1,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Color real,14/05/2021 9:45,14,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Hierro,14/05/2021 9:45,1.7,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Turbiedad,14/05/2021 9:45,1.85,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Coliformes fecales,14/05/2021 10:35,1.1,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Color real,14/05/2021 10:35,12,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Hierro,14/05/2021 10:35,1.7,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Turbiedad,14/05/2021 10:35,0.95,
Sopladora,Agua potable,Baño_sala_de_reporte,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,14/05/2021 19:00,1.1,
Sopladora,Agua potable,Baño_sala_de_reporte,781001,9713876,Anual,NTE INEN_1108,Color real,14/05/2021 19:00,18,
Sopladora,Agua potable,Baño_sala_de_reporte,781001,9713876,Anual,NTE INEN_1108,Hierro,14/05/2021 19:00,1.7,
Sopladora,Agua potable,Baño_sala_de_reporte,781001,9713876,Anual,NTE INEN_1108,Turbiedad,14/05/2021 19:00,3.95,
