Central,Recurso,Punto_de_medición,X_coord,Y_coord,Frecuencia ,Norma_tabla,Parámetro,Fecha,Medición,Observación
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Semestral,Acuerdo_ministerial 97a_tabla 1 ,Color real,01/09/2020 16:45,23,
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Semestral,Acuerdo_ministerial 97a_tabla 1 ,Turbiedad,01/09/2020 16:45,"5,44",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Semestral,Acuerdo_ministerial 97a_tabla 1 ,DBO5,01/09/2020 16:45,"2,1",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Semestral,Acuerdo_ministerial 97a_tabla 1 ,DQO,01/09/2020 16:45,4,
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Semestral,Acuerdo_ministerial 97a_tabla 1 ,Coliformes fecales,01/09/2020 16:45,"1,1",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Semestral,Acuerdo_ministerial 97a_tabla 1 ,pH,01/09/2020 16:45,"7,9",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Semestral,Acuerdo_ministerial 97a_tabla 1 ,Color real,01/09/2020 11:10,6,
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Semestral,Acuerdo_ministerial 97a_tabla 1 ,Turbiedad,01/09/2020 11:10,"0,7",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Semestral,Acuerdo_ministerial 97a_tabla 1 ,DBO5,01/09/2020 11:10,"0,75",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Semestral,Acuerdo_ministerial 97a_tabla 1 ,DQO,01/09/2020 11:10,4,
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Semestral,Acuerdo_ministerial 97a_tabla 1 ,Coliformes fecales,01/09/2020 11:10,"6,9",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Semestral,Acuerdo_ministerial 97a_tabla 1 ,pH,01/09/2020 11:10,"7,47",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,Coliformes fecales,22/11/2020 14:40,"1,1",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,Color real,22/11/2020 14:40,29,
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,Hierro,22/11/2020 14:40,"1,7",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,pH,22/11/2020 14:40,"7,14",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento ,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,Turbiedad,22/11/2020 14:40,"0,7",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,Coliformes fecales,22/11/2020 15:10,"1,1",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,Color real,22/11/2020 15:10,7,
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,pH,22/11/2020 15:10,"6,98",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,Turbiedad,22/11/2020 15:10,"0,7",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,Coliformes fecales,14/05/2021 9:30,270,
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,Color real,14/05/2021 9:30,10,
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,Hierro,14/05/2021 9:30,"1,7",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,pH,14/05/2021 9:30,"6,47",
Sopladora,Agua cruda,Casa_de_máquinas _planta de tratamiento,781001,9713876,Anual,Acuerdo_ministerial 97a_tabla 1,Turbiedad,14/05/2021 9:30,"1,75",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,Coliformes fecales,14/05/2021 15:30,180,
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,Color real,14/05/2021 15:30,25,
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,Hierro,14/05/2021 15:30,"1,7",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,pH,14/05/2021 15:30,"5,36",
Sopladora,Agua cruda,Quebrada_campamento,783201,9711764,Anual,Acuerdo_ministerial 97a_tabla 1,Turbiedad,14/05/2021 15:30,"4,25",
